Parameter_ID,Form,Comment,Loan,Source,Pages,Ultimate source,Glottocode,Name,Language_ID
1,uwam,"[or: uwan, uwon, ngwom (Galis 1960)]",FALSE,Galis1955,p.139,,mans1260,Mansim,mans1260-1
1,uwon,"[or: uwan, uwon, ngwom (Galis 1960)]",FALSE,Galis1955,p.139,,mans1260,Mansim,mans1260-1
2,ján,[also: nján (Galis 1960)],FALSE,Galis1955,p.139,,mans1260,Mansim,mans1260-1
2,yán,[also: nján (Galis 1960)],FALSE,Galis1955,p.139,,mans1260,Mansim,mans1260-1
3,kár,,FALSE,Galis1955,p.139,,mans1260,Mansim,mans1260-1
4,tár,,FALSE,Galis1955,p.139,,mans1260,Mansim,mans1260-1
5,mèsájèf,,FALSE,Galis1955,p.139,,mans1260,Mansim,mans1260-1
6,kasuwam,,FALSE,Galis1955,p.139,,mans1260,Mansim,mans1260-1
6,kasuwon,,FALSE,Galis1955,p.139,,mans1260,Mansim,mans1260-1
7,kasyan,,FALSE,Galis1955,p.139,,mans1260,Mansim,mans1260-1
8,kaskár,,FALSE,Galis1955,p.139,,mans1260,Mansim,mans1260-1
9,kastár,,FALSE,Galis1955,p.139,,mans1260,Mansim,mans1260-1
10,mèsuwai,,FALSE,Galis1955,p.139,,mans1260,Mansim,mans1260-1
11,mèsuwai-kenaruwam,,FALSE,Galis1955,p.139,,mans1260,Mansim,mans1260-1
20,námátòk,,FALSE,Galis1955,p.139,,mans1260,Mansim,mans1260-1
20,remetun-yán,,FALSE,Galis1955,p.139,,mans1260,Mansim,mans1260-1
30,námátòk-mèsuwai,,FALSE,Galis1955,p.139,,mans1260,Mansim,mans1260-1
40,námátòk-yán,,FALSE,Galis1955,p.139,,mans1260,Mansim,mans1260-1
40,remetun-tár,,FALSE,Galis1955,p.139,,mans1260,Mansim,mans1260-1
1,esa,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
2,hoea,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
3,toro,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
4,hate,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
5,lima,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
6,nome,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
7,hitoe,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
8,waloe,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
9,siwa,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
10,hoetoeisa,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
11,hesini esa,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
12,hesini hoea,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
13,hesini tona,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
18,hesini walo,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
19,hesini siwa,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
20,hoetoe hoea,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
21,hoetoe hoea esa,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
25,hoetoe hoea lima,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
30,hoetoe tolo,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
40,hoetoe hate,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
50,hoetoe lima,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
60,hoetoe nome,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
100,hoetoe nia,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
1000,lihoenia,,FALSE,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela (Kowa) Seram,manu1258-1
1,esa,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
2,hoea,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
3,tolo,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
4,hate,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
5,lima,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
6,nome,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
7,hitoe,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
8,waloe,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
9,siwa,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
10,hoetoesa,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
11,hesini esa,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
12,hesini hoea,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
13,hesini tolo,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
18,hesini walo,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
19,hesini siwa,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
20,hoetoe hoea,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
21,hoetoe hoea esa,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
25,hoetoe hoea lima,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
30,hoetoe tolo,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
40,hoetoe hate,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
50,hoetoe lima,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
60,hoetoe nome,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
100,hoetoe nia,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
1000,lihoenia,,FALSE,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela Keram,manu1258-2
1,tahi,,FALSE,Codrington1885,"pp.227, 237, 246, 248-249",,maor1246,Maori,maor1246-1
2,e rua,,FALSE,Codrington1885,"pp.227, 237, 246, 248-249",,maor1246,Maori,maor1246-1
3,e toru,,FALSE,Codrington1885,"pp.227, 237, 246, 248-249",,maor1246,Maori,maor1246-1
4,e wha,,FALSE,Codrington1885,"pp.227, 237, 246, 248-249",,maor1246,Maori,maor1246-1
5,e rima,,FALSE,Codrington1885,"pp.227, 237, 246, 248-249",,maor1246,Maori,maor1246-1
5,rima,"In Fiji liga is the hand and five lima, as in Maori ringa the hand and rima five, by a change from m to ng in the noun.",FALSE,Codrington1885,"pp.227, 237, 246, 248-249",,maor1246,Maori,maor1246-1
6,e ono,,FALSE,Codrington1885,"pp.227, 237, 246, 248-249",,maor1246,Maori,maor1246-1
7,e whitu,,FALSE,Codrington1885,"pp.227, 237, 246, 248-249",,maor1246,Maori,maor1246-1
8,e waru,,FALSE,Codrington1885,"pp.227, 237, 246, 248-249",,maor1246,Maori,maor1246-1
9,e iwa,,FALSE,Codrington1885,"pp.227, 237, 246, 248-249",,maor1246,Maori,maor1246-1
10,tekau,,FALSE,Codrington1885,"pp.227, 237, 246, 248-249",,maor1246,Maori,maor1246-1
100,ngahuru,nga cannot be thus explained,FALSE,Codrington1885,"pp.227, 237, 246, 248-249",,maor1246,Maori,maor1246-1
1000,tini,"many, or ten thousand",FALSE,Codrington1885,"pp.227, 237, 246, 248-249",,maor1246,Maori,maor1246-1
1,guranangge,,FALSE,LeanMadang,p.80,1 CSQ. Village: Mebu.,mapa1244,Mebu,mapa1244-1
2,elaha,,FALSE,LeanMadang,p.80,1 CSQ. Village: Mebu.,mapa1244,Mebu,mapa1244-1
3,kabusa,,FALSE,LeanMadang,p.80,1 CSQ. Village: Mebu.,mapa1244,Mebu,mapa1244-1
4,namora,,FALSE,LeanMadang,p.80,1 CSQ. Village: Mebu.,mapa1244,Mebu,mapa1244-1
5,kande gura,,FALSE,LeanMadang,p.80,1 CSQ. Village: Mebu.,mapa1244,Mebu,mapa1244-1
6,kande gura gidemboro guranangge,,FALSE,LeanMadang,p.80,1 CSQ. Village: Mebu.,mapa1244,Mebu,mapa1244-1
7,kande gura gidemboro elaha,,FALSE,LeanMadang,p.80,1 CSQ. Village: Mebu.,mapa1244,Mebu,mapa1244-1
10,kande elaha,,FALSE,LeanMadang,p.80,1 CSQ. Village: Mebu.,mapa1244,Mebu,mapa1244-1
15,kande elaha kenga,,FALSE,LeanMadang,p.80,1 CSQ. Village: Mebu.,mapa1244,Mebu,mapa1244-1
20,oni biga,,FALSE,LeanMadang,p.80,1 CSQ. Village: Mebu.,mapa1244,Mebu,mapa1244-1
1,moketong,,FALSE,Smith1988,p.79,,mape1249,Mape,mape1249-1
2,yoyoka,,FALSE,Smith1988,p.79,,mape1249,Mape,mape1249-1
3,yokaomo,two and one,FALSE,Smith1988,p.79,,mape1249,Mape,mape1249-1
4,yokaoyoka,two and two,FALSE,Smith1988,p.79,,mape1249,Mape,mape1249-1
5,memoketong,one hand,FALSE,Smith1988,p.79,,mape1249,Mape,mape1249-1
6,memo a mo,hands one and one,FALSE,Smith1988,p.79,,mape1249,Mape,mape1249-1
10,meyoyoka,hands two,FALSE,Smith1988,p.79,,mape1249,Mape,mape1249-1
11,me yoyoka a mo,,FALSE,Smith1988,p.79,,mape1249,Mape,mape1249-1
15,me yoka a mo,,FALSE,Smith1988,p.79,,mape1249,Mape,mape1249-1
15,meyoyka kifuo mobu,alternative: ‘hands two leg one whole’,FALSE,Smith1988,p.79,,mape1249,Mape,mape1249-1
20,me yoka o yoka,,FALSE,Smith1988,p.79,,mape1249,Mape,mape1249-1
20,ngi mobu,alternative: ‘man whole’,FALSE,Smith1988,p.79,,mape1249,Mape,mape1249-1
1,motokong,,FALSE,LeanMorobe,pp.90-91,1 CSQ. Village: Gaunlabu.,mape1249,Mape (Gaunlabu village),mape1249-2
2,yukuso,,FALSE,LeanMorobe,pp.90-91,1 CSQ. Village: Gaunlabu.,mape1249,Mape (Gaunlabu village),mape1249-2
3,yoko a mo,2 + 1,FALSE,LeanMorobe,pp.90-91,1 CSQ. Village: Gaunlabu.,mape1249,Mape (Gaunlabu village),mape1249-2
4,yoko a yoko,2 + 2,FALSE,LeanMorobe,pp.90-91,1 CSQ. Village: Gaunlabu.,mape1249,Mape (Gaunlabu village),mape1249-2
10,me yukosa,‘hands two’,FALSE,LeanMorobe,pp.90-91,1 CSQ. Village: Gaunlabu.,mape1249,Mape (Gaunlabu village),mape1249-2
15,me yoko a mo,‘hands three’ (i.e. ‘5 x 3’),FALSE,LeanMorobe,pp.90-91,1 CSQ. Village: Gaunlabu.,mape1249,Mape (Gaunlabu village),mape1249-2
20,me yoko a yoko,‘hands four’ (i.e. ‘5 x 4’),FALSE,LeanMorobe,pp.90-91,1 CSQ. Village: Gaunlabu.,mape1249,Mape (Gaunlabu village),mape1249-2
1,moʔakong,,FALSE,LeanMorobe,p.90,SIL Word List (1975). Village: Sokaneng.,mape1249,Mape (Sokaneng village),mape1249-3
2,yoyokaʔ,,FALSE,LeanMorobe,p.90,SIL Word List (1975). Village: Sokaneng.,mape1249,Mape (Sokaneng village),mape1249-3
3,yokaʔ a moʔ,2 + 1,FALSE,LeanMorobe,p.90,SIL Word List (1975). Village: Sokaneng.,mape1249,Mape (Sokaneng village),mape1249-3
4,yokaʔ a yokaʔ,2 + 2,FALSE,LeanMorobe,p.90,SIL Word List (1975). Village: Sokaneng.,mape1249,Mape (Sokaneng village),mape1249-3
5,memoʔ,‘hand one’,FALSE,LeanMorobe,p.90,SIL Word List (1975). Village: Sokaneng.,mape1249,Mape (Sokaneng village),mape1249-3
1,hoi,,FALSE,Galis1955,p.138,,mapi1250,Mapia,mapi1250-1
2,roéwó,,FALSE,Galis1955,p.138,,mapi1250,Mapia,mapi1250-1
3,heuli,,FALSE,Galis1955,p.138,,mapi1250,Mapia,mapi1250-1
4,vaü,,FALSE,Galis1955,p.138,,mapi1250,Mapia,mapi1250-1
5,lĕmó,,FALSE,Galis1955,p.138,,mapi1250,Mapia,mapi1250-1
6,wónó,,FALSE,Galis1955,p.138,,mapi1250,Mapia,mapi1250-1
7,vuhu,,FALSE,Galis1955,p.138,,mapi1250,Mapia,mapi1250-1
8,wolu,,FALSE,Galis1955,p.138,,mapi1250,Mapia,mapi1250-1
9,tiwó,,FALSE,Galis1955,p.138,,mapi1250,Mapia,mapi1250-1
10,ehèk,,FALSE,Galis1955,p.138,,mapi1250,Mapia,mapi1250-1
11,ehèk-aregan,,FALSE,Galis1955,p.138,,mapi1250,Mapia,mapi1250-1
20,roéjèk,,FALSE,Galis1955,p.138,,mapi1250,Mapia,mapi1250-1
30,heukèk,,FALSE,Galis1955,p.138,,mapi1250,Mapia,mapi1250-1
40,vaèk,,FALSE,Galis1955,p.138,,mapi1250,Mapia,mapi1250-1
1,hort,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
2,rwo,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
3,hollie,<hellie?>,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
4,Vauw,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
5,Limo,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
6,Ono,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
7,Foe,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
8,Follie,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
9,Twoo,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
10,Hegh,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
11,Heetkareragahu,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
12,Rho kareragahu,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
13,Holie kareragahu,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
18,Follie kareragahu,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
19,Twoo kareragahu,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
20,Riehegh,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
21,Hort kahuliguhu,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
25,Liemahuliegahu,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
30,Hollieg,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
40,Veg,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
50,Liemeg,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
60,Oneg,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
100,Hobagoe,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
1000,Hongerag,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
10000,Heg hongerag,,FALSE,Stokhof1987Vol11,p.259,,mapi1250,Mapia (Irian Jaya),mapi1250-2
1,ti,,FALSE,Smith1988,p.72,,mapo1242,Mapos,mapo1242-1
2,lu,,FALSE,Smith1988,p.72,,mapo1242,Mapos,mapo1242-1
3,lal,,FALSE,Smith1988,p.72,,mapo1242,Mapos,mapo1242-1
4,lumbalu,two and two,FALSE,Smith1988,p.72,,mapo1242,Mapos,mapo1242-1
5,orund vandu,hand half,FALSE,Smith1988,p.72,,mapo1242,Mapos,mapo1242-1
5,n'madvai,"alternative, apparently meaning ‘hand half’",FALSE,Smith1988,p.72,,mapo1242,Mapos,mapo1242-1
5,oronvalu,alternative,FALSE,Smith1988,p.72,,mapo1242,Mapos,mapo1242-1
6,orund vandu mbti,hand half and one,FALSE,Smith1988,p.72,,mapo1242,Mapos,mapo1242-1
10,orundluo,"hands two; Ten was also expressed as orondroho or n'madluho, apparently meaning something like ‘hand complete’.",FALSE,Smith1988,p.72,,mapo1242,Mapos,mapo1242-1
11,orundluo mbti,,FALSE,Smith1988,p.72,,mapo1242,Mapos,mapo1242-1
15,orundluo mb varang dwadu,"hands two, foot half",FALSE,Smith1988,p.72,,mapo1242,Mapos,mapo1242-1
20,miran dadu sti,complete person one,FALSE,Smith1988,p.72,,mapo1242,Mapos,mapo1242-1
20,orondroho vahandroho,alternative: ‘hands and legs complete’,FALSE,Smith1988,p.72,,mapo1242,Mapos,mapo1242-1
20,mahoda hist,alternative: meaning is obscure,FALSE,Smith1988,p.72,,mapo1242,Mapos,mapo1242-1
1,ti,,FALSE,LeanMorobe,p.46,4 CSQs.,mapo1242,Mapos Buang (from CSQs),mapo1242-2
2,lu,,FALSE,LeanMorobe,p.46,4 CSQs.,mapo1242,Mapos Buang (from CSQs),mapo1242-2
3,lal,,FALSE,LeanMorobe,p.46,4 CSQs.,mapo1242,Mapos Buang (from CSQs),mapo1242-2
4,lembulu,2 + 2,FALSE,LeanMorobe,p.46,4 CSQs.,mapo1242,Mapos Buang (from CSQs),mapo1242-2
5,orond walu,,FALSE,LeanMorobe,p.46,4 CSQs.,mapo1242,Mapos Buang (from CSQs),mapo1242-2
6,orond walu vendik ti,,FALSE,LeanMorobe,p.46,4 CSQs.,mapo1242,Mapos Buang (from CSQs),mapo1242-2
7,orond walu vendik lu,,FALSE,LeanMorobe,p.46,4 CSQs.,mapo1242,Mapos Buang (from CSQs),mapo1242-2
10,orond luro,,FALSE,LeanMorobe,p.46,4 CSQs.,mapo1242,Mapos Buang (from CSQs),mapo1242-2
15,orond lurovaren walu,,FALSE,LeanMorobe,p.46,4 CSQs.,mapo1242,Mapos Buang (from CSQs),mapo1242-2
20,dadus ti,,FALSE,LeanMorobe,p.46,4 CSQs.,mapo1242,Mapos Buang (from CSQs),mapo1242-2
1,ti,,FALSE,LeanMorobe,p.45,IMP/SIL questionnaire (1978).,mapo1242,Mapos Buang (from IMP/SIL),mapo1242-3
2,luu,,FALSE,LeanMorobe,p.45,IMP/SIL questionnaire (1978).,mapo1242,Mapos Buang (from IMP/SIL),mapo1242-3
3,loo,,FALSE,LeanMorobe,p.45,IMP/SIL questionnaire (1978).,mapo1242,Mapos Buang (from IMP/SIL),mapo1242-3
4,luu be luu,2 + 2,FALSE,LeanMorobe,p.45,IMP/SIL questionnaire (1978).,mapo1242,Mapos Buang (from IMP/SIL),mapo1242-3
5,nemadvahi,‘our hand(s) half’,FALSE,LeanMorobe,p.45,IMP/SIL questionnaire (1978).,mapo1242,Mapos Buang (from IMP/SIL),mapo1242-3
6,nemadvahi videk ti,,FALSE,LeanMorobe,p.45,IMP/SIL questionnaire (1978).,mapo1242,Mapos Buang (from IMP/SIL),mapo1242-3
7,nemadvahi videk luu,,FALSE,LeanMorobe,p.45,IMP/SIL questionnaire (1978).,mapo1242,Mapos Buang (from IMP/SIL),mapo1242-3
10,nemad luho,"‘our hands both, of them’ or ‘hands two’",FALSE,LeanMorobe,p.45,IMP/SIL questionnaire (1978).,mapo1242,Mapos Buang (from IMP/SIL),mapo1242-3
15,nemadluho nemadvahi,,FALSE,LeanMorobe,p.45,IMP/SIL questionnaire (1978).,mapo1242,Mapos Buang (from IMP/SIL),mapo1242-3
20,meho dahis ti,,FALSE,LeanMorobe,p.45,IMP/SIL questionnaire (1978).,mapo1242,Mapos Buang (from IMP/SIL),mapo1242-3
1,ti,,FALSE,Hooley1970,pp.170-171,,mapo1242,Mapos Buang,mapo1242-4
2,luu,,FALSE,Hooley1970,pp.170-171,,mapo1242,Mapos Buang,mapo1242-4
3,löö,,FALSE,Hooley1970,pp.170-171,,mapo1242,Mapos Buang,mapo1242-4
4,luub.luu,(two and two),FALSE,Hooley1970,pp.170-171,,mapo1242,Mapos Buang,mapo1242-4
5,n.mad.vahi,"(half our hands) [cf. <vahi> ‘half, part’]",FALSE,Hooley1970,pp.170-171,,mapo1242,Mapos Buang,mapo1242-4
6,n.mad.vahi-vid.k-ti,(five and one),FALSE,Hooley1970,pp.170-171,,mapo1242,Mapos Buang,mapo1242-4
7,n.mad.vahi-vid.k-luu,(five and two),FALSE,Hooley1970,pp.170-171,,mapo1242,Mapos Buang,mapo1242-4
10,n.mad.luuho,(our two hands),FALSE,Hooley1970,pp.170-171,,mapo1242,Mapos Buang,mapo1242-4
19,n.mad.luuho-n.mad.vahi-vid.k-luub.luu,"(ten, five and four)",FALSE,Hooley1970,pp.170-171,,mapo1242,Mapos Buang,mapo1242-4
20,m.hödahis,"(a complete person - from meho ‘person’ and ‘dahis’ ‘complete, closed off’)",FALSE,Hooley1970,pp.170-171,,mapo1242,Mapos Buang,mapo1242-4
40,m.hödahis luu,(two people),FALSE,Hooley1970,pp.170-171,,mapo1242,Mapos Buang,mapo1242-4
100,m.hödahis n.mad.vahi,(five people),FALSE,Hooley1970,pp.170-171,,mapo1242,Mapos Buang,mapo1242-4
1,boïri,,FALSE,Galis1960,p.142,,mara1397,Natabui,mara1397-1
2,boru,,FALSE,Galis1960,p.142,,mara1397,Natabui,mara1397-1
3,botoru,,FALSE,Galis1960,p.142,,mara1397,Natabui,mara1397-1
4,boati,,FALSE,Galis1960,p.142,,mara1397,Natabui,mara1397-1
5,borin,,FALSE,Galis1960,p.142,,mara1397,Natabui,mara1397-1
6,bowonau,,FALSE,Galis1960,p.142,,mara1397,Natabui,mara1397-1
7,boïtu,,FALSE,Galis1960,p.142,,mara1397,Natabui,mara1397-1
8,bowaru,,FALSE,Galis1960,p.142,,mara1397,Natabui,mara1397-1
9,boghiun,,FALSE,Galis1960,p.142,,mara1397,Natabui,mara1397-1
10,bohaura,,FALSE,Galis1960,p.142,,mara1397,Natabui,mara1397-1
11,haura-héhabo-iri,,FALSE,Galis1960,p.142,,mara1397,Natabui,mara1397-1
20,piarei,,FALSE,Galis1960,p.142,,mara1397,Natabui,mara1397-1
30,piarei-héha-haoera,,FALSE,Galis1960,p.142,,mara1397,Natabui,mara1397-1
40,pia-koiru,,FALSE,Galis1960,p.142,,mara1397,Natabui,mara1397-1
1,abdina,,FALSE,Galis1955,p.161,,mare1261,Maremgi,mare1261-1
1,afdikna,,FALSE,Galis1955,p.161,,mare1261,Maremgi,mare1261-1
2,nawe,,FALSE,Galis1955,p.161,,mare1261,Maremgi,mare1261-1
3,nawesore,,FALSE,Galis1955,p.161,,mare1261,Maremgi,mare1261-1
4,nawenawe,,FALSE,Galis1955,p.161,,mare1261,Maremgi,mare1261-1
5,afatefafe,,FALSE,Galis1955,p.161,,mare1261,Maremgi,mare1261-1
6,afatefa-abdina,,FALSE,Galis1955,p.161,,mare1261,Maremgi,mare1261-1
7,afatefa-nawe,,FALSE,Galis1955,p.161,,mare1261,Maremgi,mare1261-1
8,afatefa-nawesore,,FALSE,Galis1955,p.161,,mare1261,Maremgi,mare1261-1
9,afatefa-nawenawe,,FALSE,Galis1955,p.161,,mare1261,Maremgi,mare1261-1
10,nawe-tefafe,,FALSE,Galis1955,p.161,,mare1261,Maremgi,mare1261-1
11,nawe-tefafe-adina,,FALSE,Galis1955,p.161,,mare1261,Maremgi,mare1261-1
20,refe-tefa-mesber-nawe,,FALSE,Galis1955,p.161,,mare1261,Maremgi,mare1261-1
1,tekelai,,FALSE,LeanMadang,p.41,SIL Word List (1975). Village: Mair.,mari1428,Ham,mari1428-1
2,uru,,FALSE,LeanMadang,p.41,SIL Word List (1975). Village: Mair.,mari1428,Ham,mari1428-1
3,towo,,FALSE,LeanMadang,p.41,SIL Word List (1975). Village: Mair.,mari1428,Ham,mari1428-1
3,to,,FALSE,LeanMadang,p.41,SIL Word List (1975). Village: Mair.,mari1428,Ham,mari1428-1
4,aiwapenia,,FALSE,LeanMadang,p.41,SIL Word List (1975). Village: Mair.,mari1428,Ham,mari1428-1
5,ima tekelai kusupela,‘ima’ = ‘hand’,FALSE,LeanMadang,p.41,SIL Word List (1975). Village: Mair.,mari1428,Ham,mari1428-1
5,aiwapenia tekelai,"‘four-one’, presumably ‘4 + 1’, implying the existence of a 4-cycle",FALSE,LeanMadang,p.41,SIL Word List (1975). Village: Mair.,mari1428,Ham,mari1428-1
10,ima uru kusupela,‘hand(s) two (completed?)’ indicates the existence of a 5-cycle,FALSE,LeanMadang,p.41,SIL Word List (1975). Village: Mair.,mari1428,Ham,mari1428-1
1,takale,,FALSE,Lincoln1976,pp.2-5,,mari1428,Ham (Ato village),mari1428-2
2,uru,,FALSE,Lincoln1976,pp.2-5,,mari1428,Ham (Ato village),mari1428-2
3,too,,FALSE,Lincoln1976,pp.2-5,,mari1428,Ham (Ato village),mari1428-2
4,po,,TRUE,Lincoln1976,pp.2-5,,mari1428,Ham (Ato village),mari1428-2
5,paip,[cf. p.5 <ima> ‘hand’],TRUE,Lincoln1976,pp.2-5,,mari1428,Ham (Ato village),mari1428-2
6,--,,FALSE,Lincoln1976,pp.2-5,,mari1428,Ham (Ato village),mari1428-2
7,--,,FALSE,Lincoln1976,pp.2-5,,mari1428,Ham (Ato village),mari1428-2
8,--,,FALSE,Lincoln1976,pp.2-5,,mari1428,Ham (Ato village),mari1428-2
9,--,,FALSE,Lincoln1976,pp.2-5,,mari1428,Ham (Ato village),mari1428-2
10,--,,FALSE,Lincoln1976,pp.2-5,,mari1428,Ham (Ato village),mari1428-2
11,--,,FALSE,Lincoln1976,pp.2-5,,mari1428,Ham (Ato village),mari1428-2
12,--,,FALSE,Lincoln1976,pp.2-5,,mari1428,Ham (Ato village),mari1428-2
20,--,,FALSE,Lincoln1976,pp.2-5,,mari1428,Ham (Ato village),mari1428-2
